#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	Matric	Priori	Special
2666 325 632 40 13 3 17 2 1 -1 60 43 1 1 
2667 325 632 40 13 5 16 2 1 43 60 43 1 1 
2668 325 632 40 13 5 17 2 1 43 60 43 1 1 
2669 74 633 74 40 2 14 2 1 48 40 29 1 1 
2670 74 633 74 40 2 15 2 1 48 40 29 1 1 
2671 74 633 74 40 2 16 2 1 55 40 29 1 1 
2672 74 633 74 40 2 17 2 1 55 40 29 1 1 
2673 129 634 103 42 4 10 2 1 42 42 36 1 1 
2674 129 634 103 42 4 11 2 1 42 42 36 1 1 
2675 129 634 103 42 6 10 2 1 36 42 36 1 1 
2676 129 634 103 42 6 11 2 1 36 42 36 1 1 
2679 132 636 157 32 4 2 1 2 5 25 18 2 1 
2680 132 636 157 32 4 3 1 2 5 25 18 2 1 
2681 132 636 157 32 4 4 1 2 5 25 18 2 1 
2682 132 636 157 32 4 5 1 2 5 25 18 2 1 
2683 326 637 167 29 3 2 5 1 90 15 12 1 1 
2684 326 637 167 29 3 3 5 1 95 15 12 1 1 
2685 326 637 167 29 3 4 5 1 142 15 12 1 1 
2686 326 637 167 29 3 5 5 1 95 15 12 1 1 
2687 326 637 167 29 4 4 5 1 96 15 12 1 1 
2688 326 637 167 29 4 5 5 1 86 15 12 1 1 
2689 326 637 167 29 6 8 5 1 141 15 12 1 1 
2690 326 637 167 29 6 9 5 1 141 15 12 1 1 
2691 326 637 167 29 6 10 5 1 141 15 12 1 1 
2692 326 637 167 29 6 7 5 1 60 15 12 1 1 
2693 327 638 164 17 6 2 5 1 90 35 14 1 1 
2694 327 638 164 17 6 3 5 1 86 35 14 1 1 
2695 327 638 164 17 6 4 5 1 90 35 14 1 1 
2696 327 638 164 17 6 5 5 1 90 35 14 1 1 
2697 328 639 60 40 2 10 2 2 4 40 14 1 1 
2698 328 639 60 40 2 11 2 2 4 40 14 1 1 
2699 326 640 167 29 3 2 5 1 95 15 12 1 1 
2700 326 640 167 29 3 3 5 1 97 15 12 1 1 
2701 326 640 167 29 3 4 5 1 147 15 12 1 1 
2702 326 640 167 29 3 5 5 1 97 15 12 1 1 
2703 326 640 167 29 4 4 5 1 95 15 12 1 1 
2704 326 640 167 29 4 5 5 1 90 15 12 1 1 
2705 326 640 167 29 6 8 5 1 86 15 12 1 1 
2706 326 640 167 29 6 9 5 1 85 15 12 1 1 
2707 326 640 167 29 6 10 5 1 90 15 12 1 1 
2708 326 640 167 29 6 7 5 1 148 15 12 1 1 
2725 139 642 166 8 2 10 2 1 36 40 60 1 1 
2726 139 642 166 8 2 11 2 1 36 40 60 1 1 
2735 1 645 81 33 2 2 4 1 125 60 52 1 1 
2736 1 645 81 33 2 3 4 1 125 60 52 1 1 
2737 1 645 81 33 2 4 4 1 125 60 52 1 1 
2738 1 645 81 33 2 5 4 1 125 60 52 1 1 
2739 330 646 76 43 5 10 1 1 26 30 29 1 1 
2740 330 646 76 43 5 11 1 1 17 30 29 1 1 
2741 57 647 5 27 4 8 4 1 123 35 32 1 1 
2742 57 647 5 27 4 9 4 1 123 35 32 1 1 
2743 57 647 5 27 4 10 4 1 123 35 32 1 1 
2744 57 647 5 27 4 11 4 1 123 35 32 1 1 
2745 107 648 53 25 5 8 5 1 67 5 3 2 1 
2746 107 648 53 25 5 9 5 1 67 5 3 2 1 
2747 107 648 53 25 5 7 5 1 67 5 3 2 1 
2748 299 649 154 34 4 4 1 1 24 60 50 1 1 
2749 299 649 154 34 4 5 1 1 24 60 50 1 1 
2750 299 649 154 34 6 4 1 1 15 60 50 1 1 
2751 299 649 154 34 6 5 1 1 15 60 50 1 1 
2752 27 650 157 32 2 8 1 1 13 40 32 1 1 
2753 27 650 157 32 2 9 1 1 13 40 32 1 1 
2754 90 651 156 32 3 8 1 1 6 35 14 2 1 
2755 90 651 156 32 3 9 1 1 6 35 14 2 1 
2756 214 652 37 36 2 13 17 1 235 50 7 1 1 
2757 214 652 37 36 2 15 17 1 235 50 7 1 1 
2758 214 652 37 36 2 16 17 1 235 50 7 1 1 
2759 214 652 37 36 3 17 17 1 237 50 7 1 1 
2760 214 652 37 36 3 17 17 1 238 50 7 1 1 
2761 331 653 41 13 4 4 2 1 39 48 32 1 1 
2762 331 653 41 13 4 5 2 1 39 48 32 1 1 
2763 331 653 41 13 6 4 2 1 40 48 32 1 1 
2764 331 653 41 13 6 5 2 1 40 48 32 1 1 
2767 131 655 12 13 6 2 2 1 48 30 37 1 1 
2768 131 655 12 13 6 3 2 1 48 30 37 1 1 
2769 131 655 12 13 6 4 2 1 48 30 37 1 1 
2770 131 655 12 13 6 5 2 1 48 30 37 1 1 
2775 332 657 105 18 4 14 5 3 65 40 30 1 1 
2776 332 657 105 18 4 15 5 3 65 40 30 1 1 
2777 332 657 105 18 4 16 5 3 65 40 30 1 1 
2778 332 657 105 18 4 17 5 3 65 40 30 1 1 
2783 222 659 146 15 3 2 4 1 149 25 13 1 1 
2784 222 659 146 15 3 3 4 1 149 25 13 1 1 
2785 222 659 146 15 3 4 4 1 149 25 13 1 1 
2786 222 659 146 15 3 5 4 1 149 25 13 1 1 
2787 224 660 18 33 5 14 5 1 90 43 30 1 1 
2788 224 660 18 33 5 15 5 1 86 43 30 1 1 
2789 224 660 18 33 5 16 5 1 86 43 30 1 1 
2790 224 660 18 33 5 17 5 1 85 43 30 1 1 
2791 96 661 103 42 5 8 5 1 148 20 18 2 1 
2792 96 661 103 42 5 9 5 1 148 20 18 2 1 
2793 96 661 103 42 5 10 5 1 148 20 18 2 1 
2794 96 661 103 42 5 11 5 1 148 20 18 2 1 
2795 34 662 12 13 2 16 2 1 127 40 39 1 1 
2796 34 662 12 13 2 17 2 1 127 40 39 1 1 
2797 34 662 12 13 4 16 2 1 36 40 39 1 1 
2798 34 662 12 13 4 17 2 1 36 40 39 1 1 
2803 333 664 133 34 3 8 1 1 1 45 41 1 1 
2804 333 664 133 34 3 9 1 1 1 45 41 1 1 
2805 134 665 137 18 2 2 1 1 9 50 40 1 1 
2806 134 665 137 18 2 3 1 1 9 50 40 1 1 
2807 134 665 137 18 5 2 1 1 8 50 40 1 1 
2808 134 665 137 18 5 3 1 1 9 50 40 1 1 
2817 115 668 77 38 2 16 4 1 149 27 39 1 1 
2818 115 668 77 38 2 17 4 1 149 27 39 1 1 
2819 115 668 77 38 4 16 4 1 149 27 39 1 1 
2820 115 668 77 38 4 17 4 1 149 27 39 1 1 
2821 283 669 158 32 2 14 1 1 17 30 27 1 1 
2822 283 669 158 32 2 15 1 1 17 30 27 1 1 
2823 283 669 158 32 2 16 1 1 17 30 27 1 1 
2824 283 669 158 32 2 17 1 1 16 30 27 1 1 
2825 274 670 156 32 5 4 5 1 63 60 57 1 1 
2826 274 670 156 32 5 5 5 1 63 60 57 1 1 
2827 274 670 156 32 5 6 5 1 63 60 57 1 1 
2828 279 671 43 27 3 8 4 1 125 60 42 1 1 
2829 279 671 43 27 3 9 4 1 125 60 42 1 1 
2830 279 671 43 27 3 10 4 1 125 60 42 1 1 
2831 279 671 43 27 3 11 4 1 125 60 42 1 1 
2846 338 675 167 29 6 2 5 1 103 20 22 1 1 
2847 338 675 167 29 6 3 5 1 97 20 22 1 1 
2848 338 675 167 29 6 4 5 1 140 20 22 1 1 
2849 338 675 167 29 6 5 5 1 142 20 22 1 1 
2850 338 675 167 29 6 8 5 1 96 20 22 1 1 
2851 338 675 167 29 6 9 5 1 96 20 22 1 1 
2852 338 675 167 29 6 10 5 1 96 20 22 1 1 
2853 339 676 86 41 4 2 17 1 252 40 29 1 1 
2854 339 676 86 41 4 3 17 1 252 40 29 1 1 
2855 339 676 86 41 4 4 17 1 252 40 29 1 1 
2856 339 676 86 41 4 5 17 1 252 40 29 1 1 
2861 109 678 41 13 3 14 2 1 47 48 16 1 1 
2862 109 678 41 13 3 15 2 1 47 48 16 1 1 
2863 109 678 41 13 5 14 2 1 50 48 16 1 1 
2864 109 678 41 13 5 15 2 1 50 48 16 1 1 
2865 340 679 40 13 4 14 2 1 39 50 28 1 1 
2866 340 679 40 13 4 15 2 1 39 50 28 1 1 
2867 340 679 40 13 6 14 2 1 39 50 28 1 1 
2868 340 679 40 13 6 15 2 1 39 50 28 1 1 
2869 176 680 79 40 4 14 15 2 -1 45 50 1 1 
2870 176 680 79 40 4 15 15 2 -1 45 50 1 1 
2871 176 680 79 40 4 16 2 1 37 45 50 1 1 
2872 176 680 79 40 4 17 2 1 56 45 50 1 1 
2873 273 681 161 16 3 2 5 1 61 40 33 1 1 
2874 273 681 161 16 3 3 5 1 61 40 33 1 1 
2875 273 681 161 16 5 10 5 1 61 40 33 1 1 
2876 273 681 161 16 5 11 5 1 59 40 33 1 1 
2882 207 683 5 27 5 2 4 1 -1 30 22 1 1 
2883 207 683 5 27 5 3 4 1 -1 30 22 1 1 
2884 207 683 5 27 5 4 4 1 -1 30 22 1 1 
2885 207 683 5 27 5 5 4 1 -1 30 22 1 1 
2886 341 684 35 33 4 8 4 1 124 40 32 2 1 
2887 341 684 35 33 4 9 4 1 124 40 32 2 1 
2888 341 684 35 33 4 10 4 1 115 40 32 2 1 
2889 341 684 35 33 4 11 4 1 115 40 32 2 1 
2890 51 685 110 27 4 4 4 1 113 40 29 3 1 
2891 51 685 110 27 4 5 4 1 113 40 29 3 1 
2892 51 685 110 27 6 4 4 1 113 40 29 3 1 
2893 51 685 110 27 6 5 4 1 113 40 29 3 1 
2894 230 686 103 42 4 2 5 1 91 34 35 1 1 
2895 230 686 103 42 4 3 5 1 91 34 35 1 1 
2896 230 686 103 42 4 4 5 1 90 34 35 1 1 
2897 230 686 103 42 4 5 5 1 85 34 35 1 1 
2898 202 687 19 38 2 10 2 1 58 37 23 1 1 
2899 202 687 19 38 2 11 2 1 58 37 23 1 1 
2900 202 687 19 38 4 10 2 1 55 37 23 1 1 
2901 202 687 19 38 4 11 2 1 55 37 23 1 1 
2902 303 688 18 33 4 14 4 2 112 20 21 1 1 
2903 303 688 18 33 4 15 4 2 112 20 21 1 1 
2904 303 688 18 33 4 16 4 2 -1 20 21 1 1 
2905 303 688 18 33 4 17 4 2 -1 20 21 1 1 
2910 343 690 119 41 3 2 17 1 262 40 20 1 1 
2911 343 690 119 41 3 3 17 1 262 40 20 1 1 
2912 343 690 119 41 3 4 17 1 262 40 20 1 1 
2913 343 690 119 41 3 5 17 1 262 40 20 1 1 
2915 21 692 13 38 3 8 2 1 44 60 58 1 1 
2916 21 692 13 38 3 9 2 1 44 60 58 1 1 
2917 21 692 13 38 5 8 2 1 44 60 58 1 1 
2918 21 692 13 38 5 9 2 1 44 60 58 1 1 
2919 51 693 110 27 4 2 4 1 -1 30 29 1 1 
2920 51 693 110 27 4 3 4 1 -1 30 29 1 1 
2921 51 693 110 27 4 4 4 1 -1 30 29 1 1 
2922 51 693 110 27 4 5 4 1 -1 30 29 1 1 
2923 208 694 91 43 2 14 5 1 63 50 53 1 1 
2924 208 694 91 43 2 15 5 1 63 50 53 1 1 
2925 208 694 91 43 2 16 5 1 63 50 53 1 1 
2926 208 694 91 43 2 17 5 1 63 50 53 1 1 
2927 345 695 41 13 4 4 2 1 40 48 46 1 1 
2928 345 695 41 13 4 5 2 1 40 48 46 1 1 
2929 345 695 41 13 6 4 2 1 41 48 46 1 1 
2930 345 695 41 13 6 5 2 1 41 48 46 1 1 
2933 300 697 130 34 3 2 1 1 17 35 16 1 1 
2934 300 697 130 34 3 3 1 1 17 35 16 1 1 
2935 300 697 130 34 5 2 1 1 16 35 16 1 1 
2936 300 697 130 34 5 3 1 1 16 35 16 1 1 
2945 346 700 24 23 3 10 5 1 62 69 61 1 1 
2946 346 700 24 23 3 11 5 1 62 69 61 1 1 
2947 346 700 24 23 4 10 5 1 62 69 61 1 1 
2948 346 700 24 23 4 11 5 1 62 69 61 1 1 
2949 181 701 103 42 2 4 2 1 37 34 29 1 1 
2950 181 701 103 42 2 5 2 1 37 34 29 1 1 
2951 181 701 103 42 2 6 2 1 36 34 29 1 1 
2952 181 701 103 42 3 8 2 1 58 34 29 1 1 
2953 181 701 103 42 3 9 2 1 58 34 29 1 1 
2954 181 701 103 42 3 7 2 1 36 34 29 1 1 
2955 144 702 152 15 6 2 1 1 57 50 32 1 1 
2956 144 702 152 15 6 3 1 1 57 50 32 1 1 
2957 144 702 152 15 6 4 1 1 54 50 32 1 1 
2958 144 702 152 15 6 5 1 1 54 50 32 1 1 
2959 168 703 158 32 3 14 1 1 6 38 38 1 1 
2960 168 703 158 32 3 15 1 1 6 38 38 1 1 
2961 168 703 158 32 3 16 1 1 6 38 38 1 1 
2966 514 705 169 11 2 3 5 1 87 60 53 1 1 
2967 514 705 169 11 2 4 5 1 144 60 53 1 1 
2968 514 705 169 11 4 3 5 1 87 60 53 1 1 
2969 514 705 169 11 4 4 5 1 63 60 53 1 1 
2974 348 707 77 38 2 14 4 1 113 25 17 1 1 
2975 348 707 77 38 2 15 4 1 113 25 17 1 1 
2976 348 707 77 38 4 14 4 2 -1 25 17 1 1 
2977 348 707 77 38 4 15 4 2 -1 25 17 1 1 
2978 348 707 77 38 6 14 4 1 149 25 17 1 1 
2979 348 707 77 38 6 15 4 1 149 25 17 1 1 
2980 292 708 19 38 6 16 2 1 58 30 23 1 1 
2981 292 708 19 38 6 17 2 1 58 30 23 1 1 
2982 103 709 95 27 3 2 1 2 5 40 19 1 1 
2983 103 709 95 27 3 3 1 2 5 40 19 1 1 
2984 103 709 95 27 3 4 1 2 5 40 19 1 1 
2985 103 709 95 27 3 5 1 2 5 40 19 1 1 
2993 227 711 137 18 2 2 4 1 111 50 35 1 1 
2994 227 711 137 18 2 3 4 1 111 50 35 1 1 
2995 227 711 137 18 5 2 4 1 119 50 35 1 1 
2996 227 711 137 18 5 3 4 1 119 50 35 1 1 
2997 101 712 79 40 5 14 2 1 44 60 27 1 1 
2998 101 712 79 40 5 15 2 1 44 60 27 1 1 
2999 101 712 79 40 5 16 2 1 44 60 27 1 1 
3000 101 712 79 40 5 17 2 1 44 60 27 1 1 
3001 55 713 142 14 6 15 17 1 238 15 10 1 1 
3002 55 713 142 14 6 16 17 1 238 15 10 1 1 
3003 55 713 142 14 6 17 17 1 244 15 10 1 1 
3004 55 713 142 14 6 17 17 1 245 15 10 1 1 
3009 111 715 79 40 3 14 2 1 -1 60 31 1 1 
3010 111 715 79 40 3 15 2 1 -1 60 31 1 1 
3011 111 715 79 40 3 16 15 2 -1 60 31 1 1 
3012 111 715 79 40 3 17 15 2 -1 60 31 1 1 
3013 137 716 88 31 2 8 17 1 236 7 6 1 1 
3014 137 716 88 31 2 9 17 1 241 7 6 1 1 
3015 137 716 88 31 2 10 17 1 241 7 6 1 1 
3016 137 716 88 31 2 11 17 1 241 7 6 1 1 
3017 137 716 88 31 5 2 17 1 247 7 6 1 1 
3018 137 716 88 31 5 3 17 1 248 7 6 1 1 
3019 137 716 88 31 5 4 17 1 248 7 6 1 1 
3020 137 716 88 31 5 5 17 1 247 7 6 1 1 
3021 68 717 88 31 2 2 17 1 239 6 5 1 1 
3022 68 717 88 31 2 3 17 1 239 6 5 1 1 
3023 68 717 88 31 2 4 17 1 239 6 5 1 1 
3024 68 717 88 31 2 5 17 1 239 6 5 1 1 
3025 68 717 88 31 2 8 17 1 243 6 5 1 1 
3026 68 717 88 31 2 9 17 1 248 6 5 1 1 
3027 68 717 88 31 2 10 17 1 248 6 5 1 1 
3028 68 717 88 31 2 1 17 1 262 6 5 1 1 
3029 68 717 88 31 3 2 17 1 243 6 5 1 1 
3030 68 717 88 31 3 3 17 1 245 6 5 1 1 
3031 68 717 88 31 3 4 17 1 244 6 5 1 1 
3032 68 717 88 31 3 5 17 1 245 6 5 1 1 
3033 68 717 88 31 3 1 17 1 235 6 5 1 1 
3034 68 717 88 31 4 2 17 1 251 6 5 1 1 
3035 68 717 88 31 4 3 17 1 253 6 5 1 1 
3036 68 717 88 31 4 4 17 1 253 6 5 1 1 
3037 68 717 88 31 4 5 17 1 250 6 5 1 1 
3038 68 717 88 31 4 1 17 1 243 6 5 1 1 
3039 349 718 119 41 3 2 17 1 235 40 8 1 1 
3040 349 718 119 41 3 3 17 1 235 40 8 1 1 
3041 349 718 119 41 3 4 17 1 235 40 8 1 1 
3042 349 718 119 41 3 5 17 1 236 40 8 1 1 
3047 292 720 19 38 3 16 2 1 37 35 39 1 1 
3048 292 720 19 38 3 17 2 1 37 35 39 1 1 
3049 292 720 19 38 5 16 2 1 37 35 39 1 1 
3050 292 720 19 38 5 17 2 1 37 35 39 1 1 
3051 350 721 91 43 5 2 2 1 48 25 19 1 1 
3052 350 721 91 43 5 3 2 1 48 25 19 1 1 
3053 350 721 91 43 5 4 2 1 48 25 19 1 1 
3054 350 721 91 43 5 5 2 1 48 25 19 1 1 
3063 206 724 41 13 2 2 2 1 32 48 31 1 1 
3064 206 724 41 13 2 3 2 1 32 48 31 1 1 
3065 206 724 41 13 4 2 2 1 39 48 31 1 1 
3066 206 724 41 13 4 3 2 1 39 48 31 1 1 
3067 132 725 157 32 2 8 1 1 16 35 40 2 1 
3068 132 725 157 32 2 9 1 1 16 35 40 2 1 
3069 132 725 157 32 2 10 1 1 16 35 40 2 1 
3070 132 725 157 32 2 11 1 1 16 35 40 2 1 
3071 236 726 156 32 2 8 5 1 64 60 62 1 1 
3072 236 726 156 32 2 9 5 1 64 60 62 1 1 
3073 236 726 156 32 3 10 5 1 99 60 62 1 1 
3074 351 727 60 40 3 8 2 1 36 40 42 1 1 
3075 351 727 60 40 3 9 2 1 36 40 42 1 1 
3076 351 727 60 40 6 8 2 2 4 40 42 1 1 
3077 351 727 60 40 6 9 2 2 4 40 42 1 1 
3086 141 730 161 16 4 2 1 1 27 21 22 1 1 
3087 141 730 161 16 4 3 1 1 27 21 22 1 1 
3088 156 731 40 13 3 16 2 1 41 50 69 1 1 
3089 156 731 40 13 3 17 2 1 41 50 69 1 1 
3092 132 733 157 32 5 2 1 1 7 18 13 2 1 
3093 132 733 157 32 5 3 1 1 7 18 13 2 1 
3094 132 733 157 32 5 4 1 1 7 18 13 2 1 
3095 132 733 157 32 5 5 1 1 7 18 13 2 1 
3096 163 734 161 16 5 8 5 1 66 40 39 1 1 
3097 163 734 161 16 5 9 5 1 66 40 39 1 1 
3098 163 734 161 16 5 10 5 1 66 40 39 1 1 
3099 163 734 161 16 5 11 5 1 61 40 39 1 1 
3104 153 736 87 43 4 8 1 1 27 20 18 1 1 
3105 153 736 87 43 4 9 1 1 27 20 18 1 1 
3106 33 737 95 27 3 2 4 2 112 40 36 1 1 
3107 33 737 95 27 3 3 4 2 112 40 36 1 1 
3108 33 737 95 27 3 4 4 2 112 40 36 1 1 
3109 33 737 95 27 3 5 4 2 112 40 36 1 1 
3110 353 738 74 40 5 14 15 2 -1 45 48 1 1 
3111 353 738 74 40 5 15 15 2 -1 45 48 1 1 
3112 353 738 74 40 5 16 15 2 -1 45 48 1 1 
3113 353 738 74 40 5 17 15 2 -1 45 48 1 1 
3114 137 739 88 31 2 8 17 1 235 14 15 1 1 
3115 137 739 88 31 2 9 17 1 237 14 15 1 1 
3116 137 739 88 31 2 10 17 1 238 14 15 1 1 
3117 137 739 88 31 2 11 17 1 238 14 15 1 1 
3118 137 739 88 31 5 2 17 1 245 14 15 1 1 
3119 137 739 88 31 5 2 17 1 246 14 15 1 1 
3120 137 739 88 31 5 3 17 1 246 14 15 1 1 
3121 137 739 88 31 5 3 17 1 247 14 15 1 1 
3122 137 739 88 31 5 4 17 1 246 14 15 1 1 
3123 137 739 88 31 5 4 17 1 247 14 15 1 1 
3124 137 739 88 31 5 5 17 1 245 14 15 1 1 
3125 137 739 88 31 5 5 17 1 246 14 15 1 1 
3126 354 740 37 36 4 13 17 1 235 50 28 1 1 
3127 354 740 37 36 4 15 17 1 236 50 28 1 1 
3128 354 740 37 36 4 16 17 1 236 50 28 1 1 
3129 215 741 166 8 3 8 2 1 31 50 51 1 1 
3130 215 741 166 8 3 9 2 1 31 50 51 1 1 
3131 215 741 166 8 5 10 2 1 38 50 51 1 1 
3132 215 741 166 8 5 11 2 1 38 50 51 1 1 
3133 221 742 53 25 2 4 2 1 43 60 48 1 1 
3134 221 742 53 25 2 5 2 1 43 60 48 1 1 
3135 131 743 12 13 2 2 2 1 37 20 9 1 1 
3136 131 743 12 13 2 3 2 1 37 20 9 1 1 
3137 131 743 12 13 4 2 2 1 37 20 9 1 1 
3138 131 743 12 13 4 3 2 1 37 20 9 1 1 
3143 355 745 87 43 3 10 2 1 30 45 46 2 1 
3144 355 745 87 43 3 11 2 1 30 45 46 2 1 
3145 355 745 87 43 5 10 2 1 31 45 46 2 1 
3146 355 745 87 43 5 11 2 1 31 45 46 2 1 
3147 208 746 91 43 3 16 2 1 42 50 45 1 1 
3148 208 746 91 43 3 17 2 1 42 50 45 1 1 
3149 208 746 91 43 5 16 2 1 38 50 45 1 1 
3150 208 746 91 43 5 17 2 1 38 50 45 1 1 
3155 137 748 88 31 2 8 17 1 237 7 7 1 1 
3156 137 748 88 31 2 9 17 1 243 7 7 1 1 
3157 137 748 88 31 2 10 17 1 243 7 7 1 1 
3158 137 748 88 31 2 11 17 1 243 7 7 1 1 
3159 137 748 88 31 5 2 17 1 248 7 7 1 1 
3160 137 748 88 31 5 3 17 1 249 7 7 1 1 
3161 137 748 88 31 5 4 17 1 249 7 7 1 1 
3162 137 748 88 31 5 5 17 1 248 7 7 1 1 
3167 109 750 41 13 2 14 2 1 49 48 44 1 1 
3168 109 750 41 13 2 15 2 1 49 48 44 1 1 
3169 109 750 41 13 4 14 2 1 47 48 44 1 1 
3170 109 750 41 13 4 15 2 1 47 48 44 1 1 
3171 134 751 137 18 4 2 4 1 118 50 50 1 1 
3172 134 751 137 18 4 3 4 1 118 50 50 1 1 
3173 134 751 137 18 4 4 4 1 119 50 50 1 1 
3174 134 751 137 18 4 5 4 1 119 50 50 1 1 
3179 113 753 177 12 2 4 5 1 62 68 58 1 1 
3180 113 753 177 12 2 5 5 1 62 68 58 1 1 
3181 113 753 177 12 2 6 5 1 62 68 58 1 1 
3182 113 753 177 12 4 4 5 1 62 68 58 1 1 
3183 113 753 177 12 4 5 5 1 62 68 58 1 1 
3184 113 753 177 12 4 6 5 1 62 68 58 1 1 
3185 268 754 37 36 3 15 17 1 235 50 40 3 1 
3186 268 754 37 36 3 16 17 1 235 50 40 3 1 
3187 268 754 37 36 5 17 17 1 235 50 40 3 1 
3188 268 754 37 36 5 17 17 1 236 50 40 3 1 
3189 133 755 5 27 3 8 4 1 123 30 24 1 1 
3190 133 755 5 27 3 9 4 1 123 30 24 1 1 
3191 133 755 5 27 3 10 4 1 123 30 24 1 1 
3192 133 755 5 27 3 11 4 1 123 30 24 1 1 
3193 241 756 80 12 2 3 5 1 62 60 66 1 1 
3194 241 756 80 12 2 4 5 1 87 60 66 1 1 
3195 241 756 80 12 2 5 5 1 144 60 66 1 1 
3196 68 757 88 31 2 2 17 1 240 6 4 1 1 
3197 68 757 88 31 2 3 17 1 240 6 4 1 1 
3198 68 757 88 31 2 4 17 1 240 6 4 1 1 
3199 68 757 88 31 2 5 17 1 240 6 4 1 1 
3200 68 757 88 31 2 1 17 1 235 6 4 1 1 
3201 68 757 88 31 3 2 17 1 244 6 4 1 1 
3202 68 757 88 31 3 3 17 1 246 6 4 1 1 
3203 68 757 88 31 3 4 17 1 245 6 4 1 1 
3204 68 757 88 31 3 5 17 1 246 6 4 1 1 
3205 68 757 88 31 3 1 17 1 236 6 4 1 1 
3206 68 757 88 31 4 2 17 1 253 6 4 1 1 
3207 68 757 88 31 4 3 17 1 254 6 4 1 1 
3208 68 757 88 31 4 4 17 1 254 6 4 1 1 
3209 68 757 88 31 4 5 17 1 251 6 4 1 1 
3210 68 757 88 31 4 1 17 1 244 6 4 1 1 
3211 68 757 88 31 5 2 17 1 253 6 4 1 1 
3212 68 757 88 31 5 3 17 1 254 6 4 1 1 
3213 68 757 88 31 5 4 17 1 254 6 4 1 1 
3214 68 757 88 31 5 5 17 1 253 6 4 1 1 
3215 68 757 88 31 5 8 17 1 262 6 4 1 1 
3216 68 757 88 31 5 9 17 1 236 6 4 1 1 
3217 68 757 88 31 5 10 17 1 235 6 4 1 1 
3218 236 758 156 32 3 9 5 1 144 60 62 1 1 
3219 236 758 156 32 5 8 5 1 63 60 62 1 1 
3220 236 758 156 32 5 9 5 1 63 60 62 1 1 
3221 236 758 156 32 5 10 5 1 63 60 62 1 1 
3226 113 760 177 12 2 8 5 1 66 60 64 1 1 
3227 113 760 177 12 2 9 5 1 66 60 64 1 1 
3228 113 760 177 12 2 10 5 1 99 60 64 1 1 
3229 113 760 177 12 3 2 5 1 99 60 64 1 1 
3230 113 760 177 12 3 3 5 1 62 60 64 1 1 
3231 113 760 177 12 3 4 5 1 64 60 64 1 1 
3236 107 762 53 25 5 2 5 1 63 60 16 1 1 
3237 107 762 53 25 5 3 5 1 63 60 16 1 1 
3238 107 762 53 25 5 4 5 1 87 60 16 1 1 
3239 107 762 53 25 5 5 5 1 87 60 16 1 1 
3240 236 763 156 32 3 4 5 1 85 31 33 1 1 
3241 236 763 156 32 3 5 5 1 66 31 33 1 1 
3242 236 763 156 32 3 8 5 1 85 31 33 1 1 
3243 236 763 156 32 3 7 5 1 96 31 33 1 1 
3244 358 764 77 38 2 10 4 1 149 10 5 2 1 
3245 358 764 77 38 2 11 4 1 149 10 5 2 1 
3250 359 765 53 25 4 2 2 1 42 55 45 1 1 
3251 359 765 53 25 4 3 2 1 42 55 45 1 1 
3252 348 766 77 38 3 14 4 1 114 20 23 1 1 
3253 348 766 77 38 3 15 4 1 114 20 23 1 1 
3254 348 766 77 38 5 14 4 2 112 20 23 1 1 
3255 348 766 77 38 5 15 4 2 112 20 23 1 1 
3256 360 767 77 38 2 14 4 1 123 30 12 1 1 
3257 360 767 77 38 2 15 4 1 123 30 12 1 1 
3258 360 767 77 38 4 14 4 1 123 30 12 1 1 
3259 360 767 77 38 4 15 4 1 123 30 12 1 1 
3260 144 768 152 15 4 14 4 1 117 50 33 1 1 
3261 144 768 152 15 4 15 4 1 117 50 33 1 1 
3262 144 768 152 15 4 16 4 1 117 50 33 1 1 
3263 144 768 152 15 4 17 4 1 117 50 33 1 1 
3264 361 769 119 41 4 2 17 1 262 40 13 1 1 
3265 361 769 119 41 4 3 17 1 262 40 13 1 1 
3266 361 769 119 41 4 4 17 1 262 40 13 1 1 
3267 361 769 119 41 4 5 17 1 262 40 13 1 1 
3334 282 771 179 18 2 2 4 1 124 40 64 2 1 
3335 282 771 179 18 2 3 4 1 124 40 64 2 1 
3336 282 771 179 18 2 4 4 1 124 40 64 2 1 
3337 282 771 179 18 2 5 4 1 124 40 64 2 1 
3338 244 772 72 9 5 3 5 3 65 42 24 1 1 
3339 244 772 72 9 5 4 5 3 65 42 24 1 1 
3340 244 772 72 9 5 5 5 3 65 42 24 1 1 
3341 244 772 72 9 5 6 5 3 65 42 24 1 1 
3342 156 773 40 13 2 14 2 1 30 50 13 2 1 
3343 156 773 40 13 2 15 2 1 30 50 13 2 1 
3344 156 773 40 13 2 16 2 1 30 50 13 2 1 
3345 156 773 40 13 2 17 2 1 30 50 13 2 1 
3346 362 774 86 41 3 2 17 1 236 40 23 1 1 
3347 362 774 86 41 3 3 17 1 236 40 23 1 1 
3348 362 774 86 41 3 4 17 1 236 40 23 1 1 
3349 362 774 86 41 3 5 17 1 237 40 23 1 1 
3350 136 775 158 32 5 14 1 1 6 40 30 1 1 
3351 136 775 158 32 5 15 1 1 6 40 30 1 1 
3352 136 775 158 32 5 16 1 1 6 40 30 1 1 
3353 136 775 158 32 5 17 1 1 6 40 30 1 1 
3354 63 776 179 18 5 14 2 1 36 40 25 2 1 
